winner,total_rounds,rounds_since_last_stuck,average_rounds_between_stuck,total_stuck_events
Player 1,17.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,40.0,31.0,17.666666666666668,3.0
Player 2,15.0,0.0,0.0,0.0
Player 2,38.0,31.0,31.0,1.0
Player 1,33.0,13.0,13.0,3.0
Player 2,28.0,7.0,9.0,2.0
Player 2,19.0,0.0,0.0,0.0
Player 2,36.0,31.0,31.0,1.0
Player 1,21.0,13.0,13.0,1.0
Player 1,19.0,0.0,0.0,0.0
Player 1,32.0,1.0,17.0,2.0
Player 2,16.0,0.0,0.0,0.0
Player 2,24.0,7.0,7.0,1.0
Player 1,19.0,0.0,0.0,0.0
Player 1,41.0,21.0,21.0,2.0
Player 1,18.0,11.0,11.0,1.0
Player 1,20.0,0.0,0.0,0.0
Player 1,14.0,0.0,0.0,0.0
Player 1,37.0,17.0,18.0,2.0
Player 1,36.0,5.0,13.0,3.0
Player 1,19.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 2,26.0,19.0,19.0,1.0
Player 1,22.0,17.0,17.0,1.0
Player 2,19.0,0.0,0.0,0.0
Player 1,31.0,17.0,14.0,2.0
Player 1,35.0,7.0,10.333333333333334,3.0
Player 1,29.0,5.0,10.333333333333334,3.0
Player 1,20.0,0.0,0.0,0.0
Player 1,23.0,29.0,29.0,1.0
Player 1,23.0,9.0,9.0,1.0
Player 1,19.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,23.0,9.0,9.0,1.0
Player 1,18.0,0.0,0.0,0.0
Player 2,92.0,17.0,15.222222222222221,9.0
Player 1,36.0,29.0,29.0,1.0
Player 2,20.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 2,28.0,21.0,21.0,1.0
Player 2,21.0,0.0,0.0,0.0
Player 2,30.0,27.0,15.0,2.0
Player 2,19.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,23.0,1.0,3.0,2.0
Player 1,17.0,0.0,0.0,0.0
Player 2,38.0,17.0,16.0,2.0
Player 2,21.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,15.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,34.0,3.0,15.0,2.0
Player 1,25.0,11.0,11.0,1.0
Player 2,21.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,71.0,3.0,12.777777777777779,9.0
Player 1,17.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,26.0,15.0,15.0,1.0
Player 1,28.0,21.0,21.0,1.0
Player 2,16.0,0.0,0.0,0.0
Player 1,78.0,27.0,17.285714285714285,7.0
Player 1,37.0,17.0,15.0,2.0
Player 1,19.0,9.0,9.0,1.0
Player 2,55.0,11.0,14.2,5.0
Player 1,21.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,67.0,7.0,15.285714285714286,7.0
Player 1,53.0,5.0,14.0,6.0
Player 1,35.0,29.0,29.0,1.0
Player 2,21.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 2,14.0,0.0,0.0,0.0
Player 2,109.0,19.0,17.2,10.0
Player 2,19.0,0.0,0.0,0.0
Player 2,33.0,27.0,27.0,1.0
Player 2,15.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,40.0,13.0,13.666666666666666,3.0
Player 1,40.0,21.0,13.666666666666666,3.0
Player 2,17.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 2,22.0,3.0,5.0,2.0
Player 1,20.0,0.0,0.0,0.0
Player 2,48.0,5.0,11.8,5.0
Player 1,19.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,27.0,13.0,13.0,1.0
Player 2,28.0,25.0,25.0,1.0
Player 1,21.0,0.0,0.0,0.0
Player 2,25.0,11.0,11.0,1.0
Player 2,19.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,33.0,3.0,10.0,4.0
Player 2,18.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,32.0,9.0,15.0,2.0
Player 2,16.0,0.0,0.0,0.0
Player 1,72.0,1.0,12.75,8.0
Player 1,52.0,9.0,12.666666666666666,6.0
Player 1,91.0,17.0,15.4,10.0
Player 2,19.0,5.0,5.0,1.0
Player 2,21.0,0.0,0.0,0.0
Player 2,25.0,15.0,15.0,1.0
Player 2,62.0,7.0,16.6,5.0
Player 1,28.0,5.0,14.0,2.0
Player 2,18.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 2,36.0,33.0,33.0,1.0
Player 2,42.0,15.0,13.666666666666666,3.0
Player 2,18.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,25.0,7.0,7.0,1.0
Player 2,78.0,7.0,15.857142857142858,7.0
Player 2,20.0,0.0,0.0,0.0
Player 1,27.0,3.0,12.0,2.0
Player 1,23.0,15.0,15.0,1.0
Player 2,38.0,23.0,22.0,2.0
Player 2,17.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,34.0,15.0,17.666666666666668,3.0
Player 1,19.0,0.0,0.0,0.0
Player 1,24.0,25.0,25.0,1.0
Player 1,15.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,13.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,38.0,17.0,21.0,2.0
Player 2,38.0,3.0,12.333333333333334,3.0
Player 1,39.0,25.0,18.0,2.0
Player 1,32.0,21.0,21.0,1.0
Player 2,20.0,0.0,0.0,0.0
Player 1,20.0,5.0,3.0,2.0
Player 1,28.0,17.0,17.0,1.0
Player 1,21.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,40.0,17.0,14.0,4.0
Player 1,21.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,59.0,15.0,19.0,5.0
Player 1,30.0,19.0,19.0,1.0
Player 1,32.0,23.0,23.0,1.0
Player 2,21.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,86.0,15.0,16.25,8.0
Player 1,16.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,15.0,0.0,0.0,0.0
Player 1,28.0,33.0,33.0,1.0
Player 1,20.0,0.0,0.0,0.0
Player 2,16.0,3.0,3.0,1.0
Player 1,20.0,0.0,0.0,0.0
Player 2,13.0,0.0,0.0,0.0
Player 2,49.0,1.0,11.8,5.0
Player 2,17.0,0.0,0.0,0.0
Player 1,32.0,25.0,25.0,1.0
Player 2,33.0,11.0,15.0,2.0
Player 1,32.0,17.0,10.333333333333334,3.0
Player 2,17.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,22.0,9.0,5.0,2.0
Player 1,59.0,11.0,14.666666666666666,6.0
Player 1,19.0,0.0,0.0,0.0
Player 1,69.0,21.0,15.0,6.0
Player 1,19.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,20.0,3.0,3.0,1.0
Player 2,17.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,24.0,21.0,21.0,1.0
Player 2,21.0,0.0,0.0,0.0
Player 1,20.0,9.0,9.0,1.0
Player 1,26.0,25.0,25.0,1.0
Player 1,14.0,0.0,0.0,0.0
Player 2,15.0,0.0,0.0,0.0
Player 2,22.0,0.0,0.0,0.0
Player 2,26.0,3.0,10.0,2.0
Player 2,17.0,0.0,0.0,0.0
Player 2,15.0,0.0,0.0,0.0
Player 2,16.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,48.0,3.0,16.0,4.0
Player 1,52.0,5.0,13.0,6.0
Player 2,17.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,30.0,11.0,17.0,2.0
Player 1,20.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,45.0,9.0,11.0,5.0
Player 1,54.0,11.0,15.4,5.0
Player 1,20.0,0.0,0.0,0.0
Player 1,33.0,5.0,10.333333333333334,3.0
Player 1,18.0,0.0,0.0,0.0
Player 1,25.0,25.0,25.0,1.0
Player 1,17.0,0.0,0.0,0.0
Player 2,19.0,3.0,3.0,1.0
Player 1,16.0,0.0,0.0,0.0
Player 2,20.0,7.0,7.0,1.0
Player 1,40.0,7.0,11.0,4.0
Player 2,24.0,21.0,21.0,1.0
Player 2,36.0,9.0,16.0,2.0
Player 2,20.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,31.0,13.0,18.0,2.0
Player 2,15.0,0.0,0.0,0.0
Player 1,30.0,7.0,14.333333333333334,3.0
Player 2,19.0,0.0,0.0,0.0
Player 2,29.0,23.0,23.0,1.0
Player 1,28.0,1.0,16.0,2.0
Player 2,21.0,0.0,0.0,0.0
Player 1,34.0,31.0,31.0,1.0
Player 2,23.0,7.0,7.0,1.0
Player 2,19.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 2,15.0,0.0,0.0,0.0
Player 2,37.0,9.0,11.0,3.0
Player 1,35.0,17.0,13.0,3.0
Player 1,22.0,11.0,11.0,1.0
Player 2,16.0,0.0,0.0,0.0
Player 2,27.0,17.0,9.0,2.0
Player 2,21.0,0.0,0.0,0.0
Player 1,15.0,0.0,0.0,0.0
Player 1,37.0,29.0,15.0,2.0
Player 2,17.0,0.0,0.0,0.0
Player 2,16.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 2,16.0,0.0,0.0,0.0
Player 2,14.0,0.0,0.0,0.0
Player 2,16.0,0.0,0.0,0.0
Player 2,24.0,5.0,5.0,1.0
Player 1,46.0,21.0,15.0,4.0
Player 1,41.0,7.0,13.0,4.0
Player 2,32.0,11.0,11.0,2.0
Player 2,21.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,28.0,5.0,13.0,2.0
Player 2,37.0,33.0,33.0,1.0
Player 1,12.0,0.0,0.0,0.0
Player 1,44.0,23.0,14.5,4.0
Player 2,14.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,31.0,17.0,11.0,3.0
Player 2,25.0,15.0,15.0,1.0
Player 2,21.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,20.0,9.0,9.0,1.0
Player 2,21.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,16.0,0.0,0.0,0.0
Player 2,25.0,9.0,9.0,1.0
Player 1,19.0,0.0,0.0,0.0
Player 1,42.0,23.0,16.333333333333332,3.0
Player 2,21.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,39.0,3.0,12.5,4.0
Player 2,21.0,0.0,0.0,0.0
Player 1,14.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,26.0,11.0,11.0,1.0
Player 2,18.0,0.0,0.0,0.0
Player 2,37.0,11.0,12.333333333333334,3.0
Player 1,21.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,29.0,23.0,23.0,1.0
Player 1,16.0,0.0,0.0,0.0
Player 1,17.0,5.0,5.0,1.0
Player 1,21.0,0.0,0.0,0.0
Player 1,24.0,17.0,17.0,1.0
Player 2,17.0,0.0,0.0,0.0
Player 1,95.0,3.0,14.454545454545455,11.0
Player 1,51.0,17.0,17.5,4.0
Player 1,19.0,0.0,0.0,0.0
Player 2,30.0,11.0,10.0,2.0
Player 1,76.0,11.0,15.0,8.0
Player 2,18.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,24.0,25.0,25.0,1.0
Player 2,20.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,16.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,57.0,9.0,13.0,7.0
Player 1,85.0,9.0,18.428571428571427,7.0
Player 1,18.0,0.0,0.0,0.0
Player 1,32.0,11.0,13.0,2.0
Player 1,17.0,0.0,0.0,0.0
Player 2,38.0,25.0,17.0,2.0
Player 2,20.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 2,39.0,19.0,13.666666666666666,3.0
Player 2,18.0,11.0,11.0,1.0
Player 1,20.0,0.0,0.0,0.0
Player 1,25.0,19.0,19.0,1.0
Player 2,19.0,0.0,0.0,0.0
Player 1,20.0,13.0,13.0,1.0
Player 2,73.0,11.0,14.142857142857142,7.0
Player 1,30.0,9.0,16.0,2.0
Player 1,20.0,3.0,6.0,2.0
Player 2,21.0,0.0,0.0,0.0
Player 2,19.0,17.0,17.0,1.0
Player 2,18.0,0.0,0.0,0.0
Player 2,19.0,7.0,7.0,1.0
Player 1,28.0,17.0,14.0,2.0
Player 1,15.0,0.0,0.0,0.0
Player 1,58.0,9.0,17.5,4.0
Player 1,45.0,11.0,14.2,5.0
Player 2,18.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 2,34.0,3.0,13.666666666666666,3.0
Player 2,19.0,0.0,0.0,0.0
Player 1,39.0,29.0,11.666666666666666,3.0
Player 2,18.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,31.0,15.0,10.0,2.0
Player 1,15.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,59.0,13.0,14.2,5.0
Player 2,54.0,17.0,15.0,4.0
Player 1,16.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,44.0,17.0,16.5,4.0
Player 2,25.0,7.0,9.0,2.0
Player 1,19.0,0.0,0.0,0.0
Player 1,56.0,11.0,14.6,5.0
Player 1,20.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 2,16.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,42.0,7.0,10.0,4.0
Player 1,20.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,15.0,0.0,0.0,0.0
Player 2,31.0,25.0,25.0,1.0
Player 1,34.0,5.0,14.333333333333334,3.0
Player 1,30.0,31.0,31.0,1.0
Player 1,18.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,30.0,21.0,21.0,1.0
Player 2,22.0,0.0,0.0,0.0
Player 1,118.0,17.0,15.153846153846153,13.0
Player 1,18.0,0.0,0.0,0.0
Player 1,40.0,21.0,17.0,3.0
Player 1,20.0,3.0,3.0,1.0
Player 1,29.0,19.0,12.0,2.0
Player 1,32.0,13.0,15.0,2.0
Player 1,18.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,15.0,0.0,0.0,0.0
Player 1,19.0,11.0,11.0,1.0
Player 2,20.0,0.0,0.0,0.0
Player 1,52.0,13.0,14.2,5.0
Player 2,18.0,0.0,0.0,0.0
Player 2,26.0,21.0,21.0,1.0
Player 1,17.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,63.0,15.0,19.0,5.0
Player 1,33.0,7.0,12.333333333333334,3.0
Player 1,18.0,0.0,0.0,0.0
Player 1,46.0,25.0,19.666666666666668,3.0
Player 1,20.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,15.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,39.0,27.0,17.0,2.0
Player 1,37.0,15.0,21.0,2.0
Player 1,17.0,5.0,5.0,1.0
Player 1,33.0,21.0,14.0,2.0
Player 1,25.0,27.0,27.0,1.0
Player 2,16.0,0.0,0.0,0.0
Player 1,20.0,3.0,4.0,2.0
Player 1,17.0,0.0,0.0,0.0
Player 2,22.0,9.0,9.0,1.0
Player 1,21.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,16.0,0.0,0.0,0.0
Player 2,35.0,5.0,15.0,2.0
Player 2,19.0,0.0,0.0,0.0
Player 2,58.0,33.0,13.8,5.0
Player 1,13.0,0.0,0.0,0.0
Player 1,14.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,21.0,3.0,6.0,2.0
Player 2,59.0,31.0,18.0,4.0
Player 2,29.0,15.0,11.0,2.0
Player 1,41.0,19.0,14.5,4.0
Player 1,26.0,7.0,12.0,2.0
Player 1,19.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,15.0,0.0,0.0,0.0
Player 2,25.0,13.0,13.0,1.0
Player 2,24.0,5.0,5.0,1.0
Player 1,18.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,29.0,1.0,13.0,2.0
Player 1,19.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,33.0,17.0,21.0,2.0
Player 2,20.0,0.0,0.0,0.0
Player 1,25.0,1.0,8.333333333333334,3.0
Player 2,56.0,31.0,20.0,4.0
Player 1,20.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,46.0,17.0,16.0,4.0
Player 1,21.0,7.0,7.0,1.0
Player 1,18.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,22.0,9.0,9.0,1.0
Player 2,16.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,12.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,37.0,3.0,13.0,3.0
Player 2,24.0,11.0,11.0,2.0
Player 2,17.0,0.0,0.0,0.0
Player 1,26.0,5.0,13.0,2.0
Player 2,19.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,16.0,0.0,0.0,0.0
Player 1,33.0,1.0,17.0,2.0
Player 1,21.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 2,71.0,9.0,16.0,6.0
Player 1,84.0,17.0,15.5,8.0
Player 1,73.0,19.0,15.571428571428571,7.0
Player 2,21.0,0.0,0.0,0.0
Player 1,16.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,16.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 1,30.0,29.0,29.0,1.0
Player 1,17.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,38.0,3.0,7.666666666666667,6.0
Player 2,29.0,11.0,8.0,2.0
Player 1,49.0,17.0,15.4,5.0
Player 2,19.0,0.0,0.0,0.0
Player 2,31.0,9.0,16.0,2.0
Player 1,19.0,0.0,0.0,0.0
Player 2,25.0,7.0,7.0,1.0
Player 1,30.0,1.0,14.0,2.0
Player 1,34.0,5.0,12.333333333333334,3.0
Player 1,28.0,7.0,15.0,2.0
Player 2,21.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,44.0,23.0,15.0,3.0
Player 1,51.0,25.0,13.8,5.0
Player 1,40.0,13.0,13.0,4.0
Player 1,49.0,23.0,18.333333333333332,3.0
Player 1,20.0,0.0,0.0,0.0
Player 2,44.0,17.0,16.333333333333332,3.0
Player 1,33.0,9.0,14.0,2.0
Player 1,18.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,28.0,13.0,13.0,1.0
Player 1,18.0,0.0,0.0,0.0
Player 2,21.0,3.0,3.0,1.0
Player 1,64.0,7.0,15.666666666666666,6.0
Player 2,21.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 2,18.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,34.0,13.0,13.0,3.0
Player 2,19.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 1,19.0,7.0,7.0,1.0
Player 1,65.0,15.0,15.285714285714286,7.0
Player 2,21.0,0.0,0.0,0.0
Player 1,31.0,17.0,21.0,2.0
Player 2,21.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,28.0,11.0,12.0,2.0
Player 1,22.0,5.0,11.0,2.0
Player 1,16.0,0.0,0.0,0.0
Player 2,22.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,47.0,5.0,10.6,5.0
Player 1,21.0,7.0,7.0,1.0
Player 1,27.0,21.0,21.0,1.0
Player 2,21.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,64.0,17.0,17.0,5.0
Player 1,20.0,0.0,0.0,0.0
Player 1,19.0,9.0,9.0,1.0
Player 1,19.0,0.0,0.0,0.0
Player 2,32.0,21.0,21.0,1.0
Player 1,20.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,17.0,5.0,5.0,1.0
Player 2,20.0,0.0,0.0,0.0
Player 2,16.0,0.0,0.0,0.0
Player 2,21.0,0.0,0.0,0.0
Player 1,24.0,9.0,9.0,1.0
Player 1,26.0,9.0,9.0,1.0
Player 1,40.0,23.0,20.0,2.0
Player 2,33.0,25.0,25.0,1.0
Player 1,46.0,7.0,14.0,4.0
Player 2,20.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,39.0,5.0,12.333333333333334,3.0
Player 2,28.0,13.0,13.0,1.0
Player 1,48.0,25.0,13.8,5.0
Player 1,16.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,29.0,21.0,21.0,1.0
Player 1,62.0,5.0,15.333333333333334,6.0
Player 1,25.0,11.0,11.0,1.0
Player 1,20.0,7.0,7.0,1.0
Player 1,20.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,44.0,13.0,12.5,4.0
Player 2,14.0,0.0,0.0,0.0
Player 2,14.0,0.0,0.0,0.0
Player 2,70.0,7.0,13.0,7.0
Player 1,14.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 2,29.0,7.0,11.0,2.0
Player 2,18.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,17.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 2,85.0,29.0,17.857142857142858,7.0
Player 2,18.0,0.0,0.0,0.0
Player 1,32.0,1.0,11.0,3.0
Player 2,21.0,0.0,0.0,0.0
Player 1,57.0,1.0,12.714285714285714,7.0
Player 1,41.0,3.0,13.0,3.0
Player 1,44.0,13.0,12.2,5.0
Player 2,58.0,3.0,11.857142857142858,7.0
Player 1,18.0,0.0,0.0,0.0
Player 1,16.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 2,37.0,11.0,19.0,2.0
Player 2,21.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,21.0,0.0,0.0,0.0
Player 2,20.0,13.0,13.0,1.0
Player 1,21.0,0.0,0.0,0.0
Player 1,37.0,11.0,13.0,3.0
Player 1,23.0,3.0,3.0,1.0
Player 2,18.0,0.0,0.0,0.0
Player 1,17.0,0.0,0.0,0.0
Player 1,20.0,0.0,0.0,0.0
Player 1,59.0,17.0,14.2,5.0
Player 2,20.0,0.0,0.0,0.0
Player 1,20.0,3.0,3.0,1.0
Player 2,27.0,11.0,11.0,1.0
Player 2,21.0,0.0,0.0,0.0
Player 1,36.0,15.0,17.0,2.0
Player 1,19.0,0.0,0.0,0.0
Player 2,23.0,15.0,15.0,1.0
Player 1,31.0,25.0,25.0,1.0
Player 1,16.0,0.0,0.0,0.0
Player 1,43.0,11.0,13.5,4.0
Player 2,20.0,0.0,0.0,0.0
Player 1,19.0,0.0,0.0,0.0
Player 2,20.0,0.0,0.0,0.0
Player 2,27.0,17.0,17.0,1.0
Player 2,32.0,13.0,14.0,2.0
Player 1,27.0,13.0,13.0,2.0
Player 2,21.0,0.0,0.0,0.0
Player 1,22.0,1.0,1.0,1.0
Player 2,20.0,0.0,0.0,0.0
Player 1,44.0,7.0,11.5,4.0
Player 1,72.0,17.0,15.571428571428571,7.0
Player 2,58.0,7.0,15.0,5.0
Player 2,20.0,0.0,0.0,0.0
Player 2,26.0,15.0,15.0,1.0
Player 1,18.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 2,19.0,0.0,0.0,0.0
Player 1,60.0,25.0,16.6,5.0
Player 1,36.0,23.0,17.0,2.0
Player 1,15.0,0.0,0.0,0.0
Player 1,18.0,0.0,0.0,0.0
Player 2,39.0,23.0,20.0,2.0
Player 2,35.0,3.0,15.0,3.0
Player 1,17.0,0.0,0.0,0.0
Player 1,91.0,3.0,12.818181818181818,11.0
Player 1,57.0,5.0,13.0,6.0
Player 2,52.0,19.0,15.5,4.0
